team,name,url,hhs_person_id_text
Georgia College,Bailey Vick,https://www.gcbobcats.com/sports/wbkb/2022-23/bios/vick_bailey_aw06,11ED5EF7-5611-9E6E-965A-12DF17AE4E1E
Georgia College,Dashaun Jackson,https://www.gcbobcats.com/sports/wbkb/2022-23/bios/jackson_dashaun_4dlb,11E8E174-C7C1-D5B0-B147-12DF17AE4E1E
Georgia College,Rose Bone,https://www.gcbobcats.com/sports/wbkb/2022-23/bios/bone_rose_cxpg,11ED5EF7-5567-8082-965A-12DF17AE4E1E
Chatham,Zoe Zeitlin,https://www.gochathamcougars.com/sports/womens-basketball/roster/zoe-zeitlin/4167,11ED5EF9-9639-E44A-965A-12DF17AE4E1E
Chatham,Ashlie Louden,https://www.gochathamcougars.com/sports/womens-basketball/roster/ashlie-louden/4168,11EB2F36-3B45-8A70-AA81-12DF17AE4E1E
Chatham,Aurielle Brunner,https://www.gochathamcougars.com/sports/womens-basketball/roster/aurielle-brunner/4169,11ED5EF9-9420-F93C-965A-12DF17AE4E1E
Chatham,Zelimar Rodriguez,https://www.gochathamcougars.com/sports/womens-basketball/roster/zelimar-rodriguez/4170,11ED5EF9-95D4-AD82-965A-12DF17AE4E1E
Chatham,Aubree Tack,https://www.gochathamcougars.com/sports/womens-basketball/roster/aubree-tack/4172,11ED5EF9-960F-BCF6-965A-12DF17AE4E1E
Chatham,Emily Durkee,https://www.gochathamcougars.com/sports/womens-basketball/roster/emily-durkee/4173,11ED5EF9-9468-AD22-965A-12DF17AE4E1E
Chatham,Ella McDermott,https://www.gochathamcougars.com/sports/womens-basketball/roster/ella-mcdermott/4174,11ED5EF9-9561-DD7A-965A-12DF17AE4E1E
Chatham,Emma Getz,https://www.gochathamcougars.com/sports/womens-basketball/roster/emma-getz/4181,11ED5EF9-9486-3054-965A-12DF17AE4E1E
Chatham,Kassie O'Hern,https://www.gochathamcougars.com/sports/womens-basketball/roster/kassie-o-hern/4177,11ED5EF9-957F-E04A-965A-12DF17AE4E1E
Chatham,Alyssa Laukus,https://www.gochathamcougars.com/sports/womens-basketball/roster/alyssa-laukus/4178,11ED5EF9-94ED-E3A2-965A-12DF17AE4E1E
Chatham,Katie Schaible,https://www.gochathamcougars.com/sports/womens-basketball/roster/katie-schaible/4179,11ED5EF9-95F2-AE4A-965A-12DF17AE4E1E
Chatham,Samantha Hardy,https://www.gochathamcougars.com/sports/womens-basketball/roster/samantha-hardy/4180,11ED5EF9-94B3-81C6-965A-12DF17AE4E1E
Chatham,Keegan McConahy,https://www.gochathamcougars.com/sports/womens-basketball/roster/keegan-mcconahy/4183,11ED5EF9-9544-92E2-965A-12DF17AE4E1E
Chatham,Hannah Chenault,https://www.gochathamcougars.com/sports/womens-basketball/roster/hannah-chenault/4185,11ED5EF9-943D-C332-965A-12DF17AE4E1E
Chatham,Kayla Johnson,https://www.gochathamcougars.com/sports/womens-basketball/roster/kayla-johnson/4186,11ED5EF9-94D1-3ED2-965A-12DF17AE4E1E
Glenville St.,Mickayla Perdue,https://www.gscpioneers.com/sports/womens-basketball/roster/mickayla-perdue/3308,11EB2F35-AE0A-96F0-AA81-12DF17AE4E1E
Glenville St.,Cabria Lewis,https://www.gscpioneers.com/sports/womens-basketball/roster/cabria-lewis/3304,11ED5EF7-5A51-77A6-965A-12DF17AE4E1E
Glenville St.,Breanna Campbell,https://www.gscpioneers.com/sports/womens-basketball/roster/breanna-campbell/3317,11ED5EF7-5945-396A-965A-12DF17AE4E1E
Glenville St.,Skylar Davidson,https://www.gscpioneers.com/sports/womens-basketball/roster/skylar-davidson/3302,11ED5EF7-59B5-12D0-965A-12DF17AE4E1E
Glenville St.,Khadija Chambless,https://www.gscpioneers.com/sports/womens-basketball/roster/khadija-chambless/3306,11ED5EF7-5962-8510-965A-12DF17AE4E1E
Glenville St.,Aline Fevrier,https://www.gscpioneers.com/sports/womens-basketball/roster/aline-fevrier/3307,11ED5EF7-59FA-B358-965A-12DF17AE4E1E
Glenville St.,Dream Cherry,https://www.gscpioneers.com/sports/womens-basketball/roster/dream-cherry/3316,11ED5EF7-598B-88E8-965A-12DF17AE4E1E
Glenville St.,Hya Haywood,https://www.gscpioneers.com/sports/womens-basketball/roster/hya-haywood/3305,11ED5EF7-5A34-1530-965A-12DF17AE4E1E
Glenville St.,Skye Dugan,https://www.gscpioneers.com/sports/womens-basketball/roster/skye-dugan/3301,11ED5EF7-59D1-49A0-965A-12DF17AE4E1E
Glenville St.,Daisha Summers,https://www.gscpioneers.com/sports/womens-basketball/roster/daisha-summers/3313,11ED5EF7-5AF4-BFB0-965A-12DF17AE4E1E
Glenville St.,Lauren Hawthorne,https://www.gscpioneers.com/sports/womens-basketball/roster/lauren-hawthorne/3314,11ED5EF7-5A17-0BA2-965A-12DF17AE4E1E
Glenville St.,Deja Atkinson,https://www.gscpioneers.com/sports/womens-basketball/roster/deja-atkinson/3310,11EC411A-4A66-D850-8F25-12DF17AE4E1E
Glenville St.,Alexis Maynard,https://www.gscpioneers.com/sports/womens-basketball/roster/alexis-maynard/3300,11EB2F36-A9C3-6DDC-AA81-12DF17AE4E1E
Glenville St.,Tor'e Alford,https://www.gscpioneers.com/sports/womens-basketball/roster/tor-e-alford/3312,11ED5EF7-5919-845A-965A-12DF17AE4E1E
Glenville St.,Kamiyah Lyons,https://www.gscpioneers.com/sports/womens-basketball/roster/kamiyah-lyons/3311,11ED5EF7-5A6E-A79A-965A-12DF17AE4E1E
Glenville St.,Chalon Miles,https://www.gscpioneers.com/sports/womens-basketball/roster/chalon-miles/3315,11ED5EF7-5A9B-7B58-965A-12DF17AE4E1E
Glenville St.,Jezreel Reynolds,https://www.gscpioneers.com/sports/womens-basketball/roster/jezreel-reynolds/3303,11ED5EF7-5AD7-97E6-965A-12DF17AE4E1E
Glenville St.,Mo Pruitt,https://www.gscpioneers.com/sports/womens-basketball/roster/mo-pruitt/3318,11EB2F76-D88A-4038-857A-12DF17AE4E1E
Alas. Anchorage,Tubby Tovia,https://www.goseawolves.com/sports/womens-basketball/roster/tubby-tovia/6427,11EC4119-895C-36AA-8F25-12DF17AE4E1E
Alas. Anchorage,Nicole Pinckney,https://www.goseawolves.com/sports/womens-basketball/roster/nicole-pinckney/6426,11E8E168-8582-25DA-B147-12DF17AE4E1E
Alas. Anchorage,Hayley Berfield,https://www.goseawolves.com/sports/womens-basketball/roster/hayley-berfield/6429,11ED5EF6-73BA-5466-965A-12DF17AE4E1E
Alas. Anchorage,Anaiah Moore,https://www.goseawolves.com/sports/womens-basketball/roster/anaiah-moore/6457,11ED5EF6-7453-5CD8-965A-12DF17AE4E1E
Alas. Anchorage,Jazzpher Evans,https://www.goseawolves.com/sports/womens-basketball/roster/jazzpher-evans/6420,11EC4119-87BE-38B6-8F25-12DF17AE4E1E
Alas. Anchorage,Natalia Beaumont,https://www.goseawolves.com/sports/womens-basketball/roster/natalia-beaumont/6428,11ED5EF6-738F-B166-965A-12DF17AE4E1E
Alas. Anchorage,Ra'Anaa Bey,https://www.goseawolves.com/sports/womens-basketball/roster/ra-anaa-bey/6419,11EC4119-877D-8F6E-8F25-12DF17AE4E1E
Alas. Anchorage,Vishe' Rabb,https://www.goseawolves.com/sports/womens-basketball/roster/vishe-rabb/6430,11E8E16E-83D0-C15A-B147-12DF17AE4E1E
Alas. Anchorage,Jahnna Hajdukovich,https://www.goseawolves.com/sports/womens-basketball/roster/jahnna-hajdukovich/6422,11E8E361-C1E4-CB7C-BCAE-12DF17AE4E1E
Alas. Anchorage,Kate Robertson,https://www.goseawolves.com/sports/womens-basketball/roster/kate-robertson/6431,11ED5EF6-749B-9A8E-965A-12DF17AE4E1E
Alas. Anchorage,Malie Marfil,https://www.goseawolves.com/sports/womens-basketball/roster/malie-marfil/6425,11EC4119-891C-1FF2-8F25-12DF17AE4E1E
Alas. Anchorage,Elaina Mack,https://www.goseawolves.com/sports/womens-basketball/roster/elaina-mack/6424,11EC4119-88FD-3740-8F25-12DF17AE4E1E
Alas. Anchorage,Kimani Fernandez,https://www.goseawolves.com/sports/womens-basketball/roster/kimani-fernandez/6421,11E8E361-C1A1-FFEA-BCAE-12DF17AE4E1E
Alas. Anchorage,Rachel Ingram,https://www.goseawolves.com/sports/womens-basketball/roster/rachel-ingram/6423,11E9FFDD-9DC8-9400-AF7C-12DF17AE4E1E
Sage Colleges,Shauna Ferris,https://www.sagegators.com/sports/wbkb/2022-23/bios/ferris_shauna_qa7y,11ED5EFB-D760-1172-965A-12DF17AE4E1E
Sage Colleges,Olivia Huneau,https://www.sagegators.com/sports/wbkb/2022-23/bios/huneau_olivia_z9cy,11ED5EFB-D7B6-952E-965A-12DF17AE4E1E
Sage Colleges,Layla Acosta,https://www.sagegators.com/sports/wbkb/2022-23/bios/acosta_layla_j9yy,11ED5EFB-D6EA-28FE-965A-12DF17AE4E1E
Sage Colleges,Madison Huneau,https://www.sagegators.com/sports/wbkb/2022-23/bios/huneau_madison_l52a,11ED5EFB-D7D3-CC8E-965A-12DF17AE4E1E
Sage Colleges,Giuliana Pritchard,https://www.sagegators.com/sports/wbkb/2022-23/bios/pritchard_giuliana_9rlq,11E8E36A-D2D7-CA16-BCAE-12DF17AE4E1E
Sage Colleges,Gwen Eichen,https://www.sagegators.com/sports/wbkb/2022-23/bios/eichen_gwen_jfs1,11ED5EFB-D717-25D4-965A-12DF17AE4E1E
Sage Colleges,Lily Batule,https://www.sagegators.com/sports/wbkb/2022-23/bios/batule_lily_rgvf,11E8E36C-95B0-D874-BCAE-12DF17AE4E1E
Sage Colleges,Aniyah Kelley,https://www.sagegators.com/sports/wbkb/2022-23/bios/kelley_aniyah_wadu,11ED5EFB-D80E-C5BE-965A-12DF17AE4E1E
